city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Kings Grant,Kings Grant,NC,North Carolina,37129,New Hanover,34.2664,-77.8659,9071,771.5,shape,FALSE,FALSE,America/New_York,3,28405,1840032902
Beaver Falls,Beaver Falls,PA,Pennsylvania,42007,Beaver,40.7619,-80.3226,9069,1639.7,shape,FALSE,TRUE,America/New_York,3,15010,1840001013
White Meadow Lake,White Meadow Lake,NJ,New Jersey,34027,Morris,40.9241,-74.5107,9069,971.5,shape,FALSE,FALSE,America/New_York,3,7866,1840005198
Perkasie,Perkasie,PA,Pennsylvania,42017,Bucks,40.3720,-75.2920,9068,1381.0,shape,FALSE,TRUE,America/New_York,3,18944,1840001309
Fallon,Fallon,NV,Nevada,32001,Churchill,39.4737,-118.7779,9068,943.4,shape,FALSE,TRUE,America/Los_Angeles,3,89406 89407,1840020191
Whippany,Whippany,NJ,New Jersey,34027,Morris,40.8233,-74.4184,9067,624.1,shape,FALSE,FALSE,America/New_York,3,07981 07999,1840033441
Brownfield,Brownfield,TX,Texas,48445,Terry,33.1757,-102.2730,9065,537.5,shape,FALSE,TRUE,America/Chicago,3,79316,1840019404
Sunset Hills,Sunset Hills,MO,Missouri,29189,St. Louis,38.5310,-90.4087,9062,389.6,shape,FALSE,TRUE,America/Chicago,3,63127 63128,1840009742
Miramar Beach,Miramar Beach,FL,Florida,12131,Walton,30.3854,-86.3442,9059,498.1,shape,FALSE,FALSE,America/Chicago,3,32550,1840013925
Glenshaw,Glenshaw,PA,Pennsylvania,42003,Allegheny,40.5391,-79.9735,9058,1119.1,shape,FALSE,FALSE,America/New_York,3,15116,1840026474
Greenville,Greenville,MI,Michigan,26117,Montcalm,43.1797,-85.2534,9057,551.3,shape,FALSE,TRUE,America/Detroit,3,48838,1840002877
Northwest Harborcreek,Northwest Harborcreek,PA,Pennsylvania,42049,Erie,42.1494,-79.9945,9052,698.6,shape,FALSE,TRUE,America/New_York,3,16510 16511,1840035146
Little Falls,Little Falls,MN,Minnesota,27097,Morrison,45.9862,-94.3586,9049,434.7,shape,FALSE,TRUE,America/Chicago,3,56345,1840008861
Davenport,Davenport,FL,Florida,12105,Polk,28.1587,-81.6083,9049,857.9,shape,FALSE,TRUE,America/New_York,3,33844 33837 33836,1840015104
Bernalillo,Bernalillo,NM,New Mexico,35043,Sandoval,35.3127,-106.5537,9049,660.2,shape,FALSE,TRUE,America/Denver,3,87004,1840020388
Newark,Newark,NY,New York,36117,Wayne,43.0418,-77.0930,9049,644.7,shape,FALSE,TRUE,America/New_York,3,14513,1840004292
Toccoa,Toccoa,GA,Georgia,13257,Stephens,34.5810,-83.3263,9048,381.3,shape,FALSE,TRUE,America/New_York,3,30577,1840015551
Absecon,Absecon,NJ,New Jersey,34001,Atlantic,39.4229,-74.4944,9039,630.9,shape,FALSE,TRUE,America/New_York,3,8201,1840003797
Temple Hills,Temple Hills,MD,Maryland,24033,Prince George's,38.8106,-76.9495,9037,2478.6,shape,FALSE,FALSE,America/New_York,2,20744 20748 20757 20791,1840005967
Delta,Delta,CO,Colorado,8029,Delta,38.7560,-108.0772,9036,262.8,shape,FALSE,TRUE,America/Denver,3,81416,1840018820
Coffeyville,Coffeyville,KS,Kansas,20125,Montgomery,37.0519,-95.6180,9032,368.3,shape,FALSE,TRUE,America/Chicago,3,67337,1840001707
Fitzgerald,Fitzgerald,GA,Georgia,13017,Ben Hill,31.7134,-83.2514,9028,388.3,shape,FALSE,TRUE,America/New_York,3,31750,1840013855
Fairless Hills,Fairless Hills,PA,Pennsylvania,42017,Bucks,40.1783,-74.8524,9028,1793.4,shape,FALSE,FALSE,America/New_York,3,19030,1840001307
Craig,Craig,CO,Colorado,8081,Moffat,40.5171,-107.5554,9026,687.0,shape,FALSE,TRUE,America/Denver,3,81625,1840018741
McFarland,McFarland,WI,Wisconsin,55025,Dane,43.0203,-89.2828,9026,718.0,shape,FALSE,TRUE,America/Chicago,3,53558,1840002914
Bargersville,Bargersville,IN,Indiana,18081,Johnson,39.5412,-86.2004,9024,186.2,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46131 46106 46143,1840009569
Cloverdale,Cloverdale,CA,California,6097,Sonoma,38.7962,-123.0152,9023,1111.1,shape,FALSE,TRUE,America/Los_Angeles,3,95425,1840018838
Hope,Hope,AR,Arkansas,5057,Hempstead,33.6682,-93.5895,9010,325.7,shape,FALSE,TRUE,America/Chicago,3,71801 71802,1840014765
Hailey,Hailey,ID,Idaho,16013,Blaine,43.5141,-114.3001,9001,883.9,shape,FALSE,TRUE,America/Boise,3,83333,1840020028
Olney,Olney,IL,Illinois,17159,Richland,38.7285,-88.0839,8996,501.1,shape,FALSE,TRUE,America/Chicago,3,62450,1840009783
Mount Pleasant,Mount Pleasant,IA,Iowa,19087,Henry,40.9625,-91.5452,8996,402.6,shape,FALSE,TRUE,America/Chicago,3,52641,1840000888
Rolesville,Rolesville,NC,North Carolina,37183,Wake,35.9223,-78.4656,8995,568.6,shape,FALSE,TRUE,America/New_York,3,27571 27587,1840017759
Derby,Derby,CO,Colorado,8001,Adams,39.8400,-104.9172,8995,1984.6,shape,FALSE,FALSE,America/Denver,3,80022 80024,1840028576
Murillo,Murillo,TX,Texas,48215,Hidalgo,26.2642,-98.1233,8989,599.7,shape,FALSE,FALSE,America/Chicago,3,78542,1840037125
Park Ridge,Park Ridge,NJ,New Jersey,34003,Bergen,41.0352,-74.0423,8987,1331.0,shape,FALSE,TRUE,America/New_York,3,7656,1840000917
Cameron,Cameron,MO,Missouri,29049,Clinton,39.7444,-94.2329,8987,505.6,shape,FALSE,TRUE,America/Chicago,3,64429,1840007321
Sheffield Lake,Sheffield Lake,OH,Ohio,39093,Lorain,41.4883,-82.0979,8985,1391.9,shape,FALSE,TRUE,America/New_York,3,44054,1840000647
Pulaski,Pulaski,VA,Virginia,51155,Pulaski,37.0528,-80.7624,8984,429.9,shape,FALSE,TRUE,America/New_York,3,24301,1840006469
Westgate,Westgate,FL,Florida,12099,Palm Beach,26.6994,-80.0989,8981,2282.9,shape,FALSE,TRUE,America/New_York,2,33409,1840042909
Harwood Heights,Harwood Heights,IL,Illinois,17031,Cook,41.9663,-87.8057,8978,4202.7,shape,FALSE,TRUE,America/Chicago,2,60706,1840011252
Tuscumbia,Tuscumbia,AL,Alabama,1033,Colbert,34.7204,-87.7035,8977,376.1,shape,FALSE,TRUE,America/Chicago,3,35674,1840005567
Lake Park,Lake Park,FL,Florida,12099,Palm Beach,26.7998,-80.0681,8971,1661.4,shape,FALSE,TRUE,America/New_York,3,33403,1840017258
Woodfield,Woodfield,SC,South Carolina,45079,Richland,34.0587,-80.9309,8970,1262.6,shape,FALSE,FALSE,America/New_York,3,29223 29219,1840035853
Fair Oaks,Fair Oaks,GA,Georgia,13067,Cobb,33.9193,-84.5445,8968,1774.0,shape,FALSE,FALSE,America/New_York,3,30060 30008 30080 30061,1840013091
Innsbrook,Innsbrook,VA,Virginia,51087,Henrico,37.6552,-77.5775,8966,792.8,shape,FALSE,TRUE,America/New_York,3,23060 23233,1840042829
Huntertown,Huntertown,IN,Indiana,18003,Allen,41.2185,-85.1705,8965,652.5,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46748 46818 46845,1840010297
St. Pete Beach,St. Pete Beach,FL,Florida,12103,Pinellas,27.7235,-82.7387,8963,1627.6,shape,FALSE,TRUE,America/New_York,3,33706 33736 33738 33741,1840015976
Winslow,Winslow,AZ,Arizona,4017,Navajo,35.0243,-110.7095,8961,266.4,shape,FALSE,TRUE,America/Phoenix,3,86047,1840021583
Skidaway Island,Skidaway Island,GA,Georgia,13051,Chatham,31.9372,-81.0449,8961,209.8,shape,FALSE,FALSE,America/New_York,3,31411,1840029458
Hawthorn Woods,Hawthorn Woods,IL,Illinois,17097,Lake,42.2313,-88.0624,8959,429.9,shape,FALSE,TRUE,America/Chicago,3,60047,1840011154
Greenville,Greenville,RI,Rhode Island,44007,Providence,41.8820,-71.5549,8955,622.1,shape,FALSE,FALSE,America/New_York,3,02917 02828,1840003292
Harrodsburg,Harrodsburg,KY,Kentucky,21167,Mercer,37.7654,-84.8474,8952,499.4,shape,FALSE,TRUE,America/New_York,3,40330,1840013222
Arizona City,Arizona City,AZ,Arizona,4021,Pinal,32.7506,-111.6707,8950,563.4,shape,FALSE,FALSE,America/Phoenix,3,85193 85123,1840018030
Ladue,Ladue,MO,Missouri,29189,St. Louis,38.6377,-90.3815,8949,403.7,shape,FALSE,TRUE,America/Chicago,3,63124,1840008599
Ahuimanu,Ahuimanu,HI,Hawaii,15003,Honolulu,21.4379,-157.8404,8943,1281.5,shape,FALSE,FALSE,Pacific/Honolulu,3,96744,1840029468
Hooper,Hooper,UT,Utah,49057,Weber,41.1599,-112.2871,8941,72.9,shape,FALSE,TRUE,America/Denver,3,84315,1840020130
Helotes,Helotes,TX,Texas,48029,Bexar,29.5687,-98.6960,8937,498.0,shape,FALSE,TRUE,America/Chicago,3,78023,1840020957
Haledon,Haledon,NJ,New Jersey,34031,Passaic,40.9363,-74.1887,8936,2840.0,shape,FALSE,TRUE,America/New_York,2,07508 07538,1840003512
Park Forest Village,Park Forest Village,PA,Pennsylvania,42027,Centre,40.7996,-77.9084,8933,1383.9,shape,FALSE,FALSE,America/New_York,3,16803,1840035143
Cumberland Hill,Cumberland Hill,RI,Rhode Island,44007,Providence,41.9736,-71.4605,8925,1083.4,shape,FALSE,FALSE,America/New_York,3,2864,1840003291
Westwood,Westwood,MI,Michigan,26077,Kalamazoo,42.3031,-85.6286,8920,1207.6,shape,FALSE,FALSE,America/Detroit,3,49006,1840006978
Angola,Angola,IN,Indiana,18151,Steuben,41.6433,-85.0050,8916,521.9,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46703,1840007084
Bemiss,Bemiss,GA,Georgia,13185,Lowndes,30.9318,-83.2386,8915,444.8,shape,FALSE,FALSE,America/New_York,3,31605,1840029379
Edgemere,Edgemere,MD,Maryland,24005,Baltimore,39.2273,-76.4590,8915,316.8,shape,FALSE,FALSE,America/New_York,3,21219 21052,1840005674
Lapeer,Lapeer,MI,Michigan,26087,Lapeer,43.0447,-83.3253,8911,468.5,shape,FALSE,TRUE,America/Detroit,3,48446,1840002896
Purcellville,Purcellville,VA,Virginia,51107,Loudoun,39.1378,-77.7110,8910,1016.3,shape,FALSE,TRUE,America/New_York,3,20132 20134,1840005875
Fishersville,Fishersville,VA,Virginia,51015,Augusta,38.1050,-78.9826,8909,173.9,shape,FALSE,FALSE,America/New_York,3,22980 22939 24401,1840006240
Napoleon,Napoleon,OH,Ohio,39069,Henry,41.3977,-84.1244,8907,553.4,shape,FALSE,TRUE,America/New_York,3,43545,1840008242
Summit,Summit,WA,Washington,53053,Pierce,47.1694,-122.3628,8897,675.4,shape,FALSE,FALSE,America/Los_Angeles,3,98371 98373 98446,1840018456
Highland Park,Highland Park,TX,Texas,48113,Dallas,32.8311,-96.8012,8895,1531.1,shape,FALSE,TRUE,America/Chicago,3,75205,1840022058
Manteno,Manteno,IL,Illinois,17091,Kankakee,41.2470,-87.8457,8893,641.7,shape,FALSE,TRUE,America/Chicago,3,60950,1840011703
North Haledon,North Haledon,NJ,New Jersey,34031,Passaic,40.9628,-74.1844,8893,991.2,shape,FALSE,TRUE,America/New_York,3,7508,1840000836
Merrydale,Merrydale,LA,Louisiana,22033,East Baton Rouge,30.4998,-91.1081,8889,808.8,shape,FALSE,FALSE,America/Chicago,3,70812,1840013940
Fort Knox,Fort Knox,KY,Kentucky,21093,Hardin,37.8915,-85.9636,8888,169.1,shape,TRUE,TRUE,America/New_York,4,40121 40122,1840073833
Indian Harbour Beach,Indian Harbour Beach,FL,Florida,12009,Brevard,28.1529,-80.5976,8888,1640.0,shape,FALSE,TRUE,America/New_York,3,32937,1840015096
Plymouth,Plymouth,WI,Wisconsin,55117,Sheboygan,43.7447,-87.9660,8883,639.8,shape,FALSE,TRUE,America/Chicago,3,53073,1840002626
Audubon,Audubon,PA,Pennsylvania,42091,Montgomery,40.1304,-75.4280,8883,747.3,shape,FALSE,FALSE,America/New_York,3,19460 19403 19407,1840034852
Old Jefferson,Old Jefferson,LA,Louisiana,22033,East Baton Rouge,30.3776,-91.0060,8875,973.6,shape,FALSE,FALSE,America/Chicago,3,70817,1840031108
Oak Grove,Oak Grove,MN,Minnesota,27003,Anoka,45.3409,-93.3264,8870,101.0,shape,FALSE,TRUE,America/Chicago,3,55011 55303 55005,1840007799
Stony Brook University,Stony Brook University,NY,New York,36103,Suffolk,40.9098,-73.1217,8868,2076.4,shape,FALSE,TRUE,America/New_York,2,11790 11794,1840042758
Temperance,Temperance,MI,Michigan,26115,Monroe,41.7653,-83.5755,8866,742.3,shape,FALSE,FALSE,America/Detroit,3,48182,1840006579
Roxborough Park,Roxborough Park,CO,Colorado,8035,Douglas,39.4492,-105.0746,8861,370.6,shape,FALSE,FALSE,America/Denver,3,80125 80135,1840028568
Presque Isle,Presque Isle,ME,Maine,23003,Aroostook,46.6868,-67.9874,8859,45.1,shape,FALSE,TRUE,America/New_York,3,4769,1840000146
Bala Cynwyd,Bala Cynwyd,PA,Pennsylvania,42091,Montgomery,40.0116,-75.2283,8858,1493.5,shape,FALSE,FALSE,America/New_York,3,19004,1840153024
Collingdale,Collingdale,PA,Pennsylvania,42045,Delaware,39.9151,-75.2776,8857,3933.1,shape,FALSE,TRUE,America/New_York,2,19023,1840000693
Rice Lake,Rice Lake,WI,Wisconsin,55005,Barron,45.4864,-91.7447,8851,391.3,shape,FALSE,TRUE,America/Chicago,3,54868 54822,1840002075
Maysville,Maysville,KY,Kentucky,21161,Mason,38.6455,-83.7911,8851,180.1,shape,FALSE,TRUE,America/New_York,3,41056 41096,1840015180
Clinton,Clinton,MO,Missouri,29083,Henry,38.3716,-93.7679,8844,372.4,shape,FALSE,TRUE,America/Chicago,3,64735,1840007492
Toppenish,Toppenish,WA,Washington,53077,Yakima,46.3806,-120.3122,8843,1598.9,shape,FALSE,TRUE,America/Los_Angeles,3,98948,1840021151
Woodmoor,Woodmoor,CO,Colorado,8041,El Paso,39.1063,-104.8456,8840,560.7,shape,FALSE,FALSE,America/Denver,3,80132,1840028584
Jeannette,Jeannette,PA,Pennsylvania,42129,Westmoreland,40.3277,-79.6139,8835,1428.7,shape,FALSE,TRUE,America/New_York,3,15644,1840001141
Bainbridge,Bainbridge,OH,Ohio,39055,Geauga,41.3855,-81.3478,8833,272.8,shape,FALSE,FALSE,America/New_York,3,44023,1840152715
Bogota,Bogota,NJ,New Jersey,34003,Bergen,40.8751,-74.0293,8830,4517.8,shape,FALSE,TRUE,America/New_York,2,7603,1840000894
Fort Valley,Fort Valley,GA,Georgia,13225,Peach,32.5520,-83.8817,8829,452.2,shape,FALSE,TRUE,America/New_York,3,31030,1840013819
Carbondale,Carbondale,PA,Pennsylvania,42069,Lackawanna,41.5714,-75.5048,8828,1051.0,shape,FALSE,TRUE,America/New_York,3,18407,1840003376
Gulf Hills,Gulf Hills,MS,Mississippi,28059,Jackson,30.4367,-88.8150,8825,440.5,shape,FALSE,FALSE,America/Chicago,3,39564,1840013930
Glencoe,Glencoe,IL,Illinois,17031,Cook,42.1347,-87.7641,8824,916.4,shape,FALSE,TRUE,America/Chicago,3,60022,1840011279
Clayton,Clayton,NJ,New Jersey,34015,Gloucester,39.6627,-75.0782,8818,481.2,shape,FALSE,TRUE,America/New_York,3,08312 08094,1840001520
Locust Grove,Locust Grove,GA,Georgia,13151,Henry,33.3446,-84.1071,8816,293.7,shape,FALSE,TRUE,America/New_York,3,30248,1840015705
Perryton,Perryton,TX,Texas,48357,Ochiltree,36.3928,-100.7976,8815,709.4,shape,FALSE,TRUE,America/Chicago,3,79070,1840020379
Bayport,Bayport,NY,New York,36103,Suffolk,40.7461,-73.0546,8813,910.9,shape,FALSE,FALSE,America/New_York,3,11705,1840005018
Pitman,Pitman,NJ,New Jersey,34015,Gloucester,39.7335,-75.1306,8812,1533.8,shape,FALSE,TRUE,America/New_York,3,8071,1840001521
Monmouth,Monmouth,IL,Illinois,17187,Warren,40.9140,-90.6425,8810,801.9,shape,FALSE,TRUE,America/Chicago,3,61462,1840008283
Rock Falls,Rock Falls,IL,Illinois,17195,Whiteside,41.7724,-89.6928,8807,853.8,shape,FALSE,TRUE,America/Chicago,3,61071,1840009202
Oakland,Oakland,TN,Tennessee,47047,Fayette,35.2256,-89.5372,8805,326.2,shape,FALSE,TRUE,America/Chicago,3,38060 38028,1840016407
Mascoutah,Mascoutah,IL,Illinois,17163,St. Clair,38.5192,-89.8045,8803,352.6,shape,FALSE,TRUE,America/Chicago,3,62258,1840008631
Caldwell,Caldwell,NJ,New Jersey,34013,Essex,40.8389,-74.2776,8800,2884.0,shape,FALSE,TRUE,America/New_York,2,7006,1840005354
Fairfield Glade,Fairfield Glade,TN,Tennessee,47035,Cumberland,36.0028,-84.8711,8798,147.7,shape,FALSE,FALSE,America/Chicago,3,38558,1840013067
